"par","draw","mu","sd"
"r21_cs_boost",6,9.23728583589125,0.718854059979932
"r21_cs_boost",7,9.23728583589125,0.718854059979932
"r21_cs_boost",8,9.23728583589125,0.718854059979932
"r21_cs_boost",9,9.23728583589125,0.718854059979932
"r21_cs_boost",10,9.23728583589125,0.718854059979932
"r21_cs_boost",11,9.23728583589125,0.718854059979932
"r21_cs_boost",12,9.23728583589125,0.718854059979932
"r21_cs_boost",13,9.23728583589125,0.718854059979932
"r21_cs_boost",14,9.23728583589125,0.718854059979932
"r21_cs_boost",15,9.23728583589125,0.718854059979932
"r21_cs_boost",16,9.23728583589125,0.718854059979932
"r21_cs_boost",17,9.23728583589125,0.718854059979932
"r21_cs_boost",18,9.23728583589125,0.718854059979932
"r21_cs_boost",19,9.23728583589125,0.718854059979932
"r21_cs_boost",20,9.23728583589125,0.718854059979932
"r21_cs_boost",21,9.23728583589125,0.718854059979932
"r21_cs_boost",22,9.23728583589125,0.718854059979932
"r21_cs_boost",23,9.23728583589125,0.718854059979932
"r21_cs_boost",24,9.23728583589125,0.718854059979932
"r21_cs_boost",25,9.23728583589125,0.718854059979932
"r21_cs_boost",26,9.23728583589125,0.718854059979932
"r21_cs_boost",27,9.23728583589125,0.718854059979932
"r21_cs_boost",28,9.23728583589125,0.718854059979932
"r21_cs_boost",29,9.23728583589125,0.718854059979932
"r21_cs_boost",30,9.23728583589125,0.718854059979932
"r21_cs_boost",31,9.23728583589125,0.718854059979932
"r21_cs_boost",32,9.23728583589125,0.718854059979932
"r21_cs_boost",33,9.23728583589125,0.718854059979932
"r21_cs_boost",34,9.23728583589125,0.718854059979932
"r21_cs_boost",35,9.23728583589125,0.718854059979932
"r21_cs_boost",36,9.23728583589125,0.718854059979932
"r21_cs_boost",37,9.23728583589125,0.718854059979932
"r21_cs_boost",38,9.23728583589125,0.718854059979932
"r21_cs_boost",39,9.23728583589125,0.718854059979932
"r21_cs_boost",40,9.23728583589125,0.718854059979932
"r21_cs_boost",41,9.23728583589125,0.718854059979932
"r21_cs_boost",42,9.23728583589125,0.718854059979932
"r21_cs_boost",43,9.23728583589125,0.718854059979932
"r21_cs_boost",44,9.23728583589125,0.718854059979932
"r21_cs_boost",45,9.23728583589125,0.718854059979932
"r21_cs_boost",46,9.23728583589125,0.718854059979932
"r21_cs_boost",47,9.23728583589125,0.718854059979932
"r21_cs_boost",48,9.23728583589125,0.718854059979932
"r21_cs_boost",49,9.23728583589125,0.718854059979932
"r21_cs_boost",50,9.23728583589125,0.718854059979932
"r21_cs_boost2",1,9.02469272522406,0.844628938337314
"r21_cs_boost2",2,9.02469272522406,0.844628938337314
"r21_cs_boost2",3,9.02469272522406,0.844628938337314
"r21_cs_boost2",4,9.02469272522406,0.844628938337314
"r21_cs_boost2",5,9.02469272522406,0.844628938337314
"r21_cs_boost2",6,9.02469272522406,0.844628938337314
"r21_cs_boost2",7,9.02469272522406,0.844628938337314
"r21_cs_boost2",8,9.02469272522406,0.844628938337314
"r21_cs_boost2",9,9.02469272522406,0.844628938337314
"r21_cs_boost2",10,9.02469272522406,0.844628938337314
"r21_cs_boost2",11,9.02469272522406,0.844628938337314
"r21_cs_boost2",12,9.02469272522406,0.844628938337314
"r21_cs_boost2",13,9.02469272522406,0.844628938337314
"r21_cs_boost2",14,9.02469272522406,0.844628938337314
"r21_cs_boost2",15,9.02469272522406,0.844628938337314
"r21_cs_boost2",16,9.02469272522406,0.844628938337314
"r21_cs_boost2",17,9.02469272522406,0.844628938337314
"r21_cs_boost2",18,9.02469272522406,0.844628938337314
"r21_cs_boost2",19,9.02469272522406,0.844628938337314
"r21_cs_boost2",20,9.02469272522406,0.844628938337314
"r21_cs_boost2",21,9.02469272522406,0.844628938337314
"r21_cs_boost2",22,9.02469272522406,0.844628938337314
"r21_cs_boost2",23,9.02469272522406,0.844628938337314
"r21_cs_boost2",24,9.02469272522406,0.844628938337314
"r21_cs_boost2",25,9.02469272522406,0.844628938337314
"r21_cs_boost2",26,9.02469272522406,0.844628938337314
"r21_cs_boost2",27,9.02469272522406,0.844628938337314
"r21_cs_boost2",28,9.02469272522406,0.844628938337314
"r21_cs_boost2",29,9.02469272522406,0.844628938337314
"r21_cs_boost2",30,9.02469272522406,0.844628938337314
"r21_cs_boost2",31,9.02469272522406,0.844628938337314
"r21_cs_boost2",32,9.02469272522406,0.844628938337314
"r21_cs_boost2",33,9.02469272522406,0.844628938337314
"r21_cs_boost2",34,9.02469272522406,0.844628938337314
"r21_cs_boost2",35,9.02469272522406,0.844628938337314
"r21_cs_boost2",36,9.02469272522406,0.844628938337314
"r21_cs_boost2",37,9.02469272522406,0.844628938337314
"r21_cs_boost2",38,9.02469272522406,0.844628938337314
"r21_cs_boost2",39,9.02469272522406,0.844628938337314
"r21_cs_boost2",40,9.02469272522406,0.844628938337314
"r21_cs_boost2",41,9.02469272522406,0.844628938337314
"r21_cs_boost2",42,9.02469272522406,0.844628938337314
"r21_cs_boost2",43,9.02469272522406,0.844628938337314
"r21_cs_boost2",44,9.02469272522406,0.844628938337314
"r21_cs_boost2",45,9.02469272522406,0.844628938337314
"r21_cs_boost2",46,9.02469272522406,0.844628938337314
"r21_cs_boost2",47,9.02469272522406,0.844628938337314
"r21_cs_boost2",48,9.02469272522406,0.844628938337314
"r21_cs_boost2",49,9.02469272522406,0.844628938337314
"r21_cs_boost2",50,9.02469272522406,0.844628938337314
"r21_rho",1,0.853641971414725,0.545386866488013
"r21_rho",2,0.722692944714316,0.626182803834329
"r21_rho",3,0.849002249317195,0.683630712870384
"r21_rho",4,0.725104158815882,0.576104243328401
"r21_rho",5,0.653705982619066,0.586076893325345
"r21_rho",6,0.678009555689042,0.684873727544553
"r21_rho",7,0.806356050003627,0.521271454137845
"r21_rho",8,0.917477733043039,0.757372792571053
"r21_rho",9,0.829425423915744,0.554898042878373
"r21_rho",10,0.98041594682438,0.532405991969723
"r21_rho",11,0.737893546535784,0.516585933350544
"r21_rho",12,0.938621740054911,0.634015651630476
"r21_rho",13,0.810116151919082,0.606778485682431
"r21_rho",14,0.785912626869688,0.493949281023126
"r21_rho",15,0.913899257358064,0.690006013008902
"r21_rho",16,0.686652850501422,0.611446702944321
"r21_rho",17,0.740973887753909,0.493454864737185
"r21_rho",18,0.906912299310453,0.526744363311868
"r21_rho",19,0.678653970188741,0.717946426764959
"r21_rho",20,0.815095222459562,0.567540097172081
"r21_rho",21,0.889839302332264,0.617791092230581
"r21_rho",22,0.709764492518331,0.58190264154016
"r21_rho",23,0.762125087492032,0.576723156895843
"r21_rho",24,0.783095507801311,0.660544060484296
"r21_rho",25,0.919902307058443,0.572014131662579
"r21_rho",26,0.710273376140944,0.684057836609121
"r21_rho",27,0.812427489473687,0.692665082635106
"r21_rho",28,0.81699733523824,0.530423635037094
"r21_rho",29,0.81043345368927,0.638842346463967
"r21_rho",30,0.683804408155448,0.719693170516501
"r21_rho",31,0.751878235384143,0.518295621177055
"r21_rho",32,0.954522969161851,0.558096071814839
"r21_rho",33,0.759262051951745,0.614384962865092
"r21_rho",34,0.915454328296741,0.65099033761034
"r21_rho",35,0.694656180060872,0.501557115840599
"r21_rho",36,0.791244890678275,0.682287931347902
"r21_rho",37,0.805209252092267,0.511553078006746
"r21_rho",38,0.796930978356386,0.644375417817397
"r21_rho",39,0.791109511663716,0.669176079987289
"r21_rho",40,0.864106280704553,0.688745551024416
"r21_rho",41,0.817242444721956,0.728040938048354
"r21_rho",42,0.773656404593273,0.526301009741143
"r21_rho",43,0.65566259167792,0.725108696083493
"r21_rho",44,0.988894478288801,0.575337303467884
"r21_rho",45,0.77546413573612,0.572847412752366
"r21_rho",46,0.713930498216677,0.62374563799072
"r21_rho",47,0.758801514633226,0.571029344270945
"r21_rho",48,0.749891442626872,0.607624184215854
"r21_rho",49,0.938744226801576,0.699288430065106
"r21_rho",50,0.697448381012471,0.541175662023759
"r21_rho_boost",1,0.0657387146533733,0.511054549650241
"r21_rho_boost",2,0.12628189291213,0.441763689390584
"r21_rho_boost",3,0.26880616805117,0.544261770726453
"r21_rho_boost",4,0.0616486152639578,0.549847610127248
"r21_rho_boost",5,0.0171591940085399,0.49432573106271
"r21_rho_boost",6,-0.0743015290028557,0.480479126193585
"r21_rho_boost",7,0.0246947334519151,0.492015001561368
"r21_rho_boost",8,-0.023186435861239,0.589885232200244
"r21_rho_boost",9,0.243091796319735,0.519001997223917
"r21_rho_boost",10,0.199214230004455,0.420082932808361
"r21_rho_boost",11,0.0116810749232909,0.498962123545837
"r21_rho_boost",12,0.0222590593784722,0.553521417346196
"r21_rho_boost",13,-0.0103233452439792,0.567633318124519
"r21_rho_boost",14,0.197014555207815,0.506535126794472
"r21_rho_boost",15,0.136783765987979,0.609555342224788
"r21_rho_boost",16,0.189158356632951,0.461439011161602
"r21_rho_boost",17,0.0724096981375861,0.410650482538484
"r21_rho_boost",18,0.0959974098482016,0.438037188181407
"r21_rho_boost",19,0.118823391484305,0.509211119618611
"r21_rho_boost",20,-0.00265481154839103,0.574507374531405
"r21_rho_boost",21,0.101326179501007,0.541714995622352
"r21_rho_boost",22,0.0183564739404133,0.513953540326164
"r21_rho_boost",23,0.0995761777730371,0.528107093090715
"r21_rho_boost",24,0.0917232240904774,0.56422853453308
"r21_rho_boost",25,0.0547910183916743,0.623397360667377
"r21_rho_boost",26,0.0446123018179765,0.503982006906227
"r21_rho_boost",27,0.162562966369604,0.477307691371499
"r21_rho_boost",28,0.0952634067347445,0.67087253678534
"r21_rho_boost",29,0.149340277592733,0.604238082009232
"r21_rho_boost",30,0.189432346647515,0.588061951342403
"r21_rho_boost",31,0.0655959486682529,0.588960618046488
"r21_rho_boost",32,0.0593122259515958,0.681162550196764
"r21_rho_boost",33,0.121839624271341,0.717854216583587
"r21_rho_boost",34,0.0521482101658472,0.592885517801336
"r21_rho_boost",35,0.0658819266610981,0.495343071046784
"r21_rho_boost",36,0.10383135246853,0.630872931344205
"r21_rho_boost",37,-0.0270421816296622,0.644459511934296
"r21_rho_boost",38,0.108979663268753,0.490423978052978
"r21_rho_boost",39,0.0227191415618892,0.658058898324821
"r21_rho_boost",40,0.115171861193216,0.603688128712696
"r21_rho_boost",41,0.16402355618426,0.604435099502843
"r21_rho_boost",42,0.0193691016046978,0.498467357704898
"r21_rho_boost",43,0.053843082243076,0.498620687394505
"r21_rho_boost",44,0.066082306030225,0.558199917452768
"r21_rho_boost",45,0.156013289316527,0.625647051562883
"r21_rho_boost",46,0.0342551048072174,0.534775869660107
"r21_rho_boost",47,0.152077868002811,0.658183602453651
"r21_rho_boost",48,-0.0303227008677805,0.567134821679885
"r21_rho_boost",49,0.126519446963285,0.628053738537292
"r21_rho_boost",50,0.106378326691596,0.504904132182031
"r21_ds",1,3.78022935091401,0.204228469313509
"r21_ds",2,3.81934416725455,0.200938021307602
"r21_ds",3,3.81440124343202,0.173743692199797
"r21_ds",4,3.76294087687814,0.181692386879655
"r21_ds",5,3.79975815592024,0.133569026150676
"r21_ds",6,3.76727255933641,0.118238337645678
"r21_ds",7,3.79563478228717,0.16793654247309
"r21_ds",8,3.79503638518623,0.122094366977882
"r21_ds",9,3.83251898113482,0.104051817448014
"r21_ds",10,3.82951075265692,0.22747351927343
"r21_ds",11,3.77841236733871,0.139162138769199
"r21_ds",12,3.76930074773641,0.167475986114271
"r21_ds",13,3.7727652686788,0.186139319428169
"r21_ds",14,3.75657918260194,0.121049330743596
"r21_ds",15,3.75779938920336,0.18200385566404
"r21_ds",16,3.82649291012333,0.174922982415746
"r21_ds",17,3.76568053055095,0.114080311427111
"r21_ds",18,3.8818918286203,0.244643765069652
"r21_ds",19,3.7513389687457,0.14786401865161
"r21_ds",20,3.80031460088255,0.131974509027822
"r21_ds",21,3.86375079946844,0.227745787618069
"r21_ds",22,3.78445610375908,0.103080286223718
"r21_ds",23,3.7717100061612,0.249306375124661
"r21_ds",24,3.77867403446683,0.20379181037402
"r21_ds",25,3.78273921495729,0.0885487210140176
"r21_ds",26,3.82660430923009,0.125436273038235
"r21_ds",27,3.83119917407464,0.277676507358815
"r21_ds",28,3.81595837579713,0.191939196707994
"r21_ds",29,3.78609034852649,0.130003452940678
"r21_ds",30,3.7506062735788,0.130009986489686
"r21_ds",31,3.79686279264133,0.11261767098329
"r21_ds",32,3.76232803024005,0.14747658410559
"r21_ds",33,3.79895308945214,0.172129023957936
"r21_ds",34,3.83371915385538,0.163291192076096
"r21_ds",35,3.80255442531666,0.175581521944673
"r21_ds",36,3.73897810703933,0.171492819614905
"r21_ds",37,3.75746623116136,0.172785710904945
"r21_ds",38,3.75382532291792,0.198991263570114
"r21_ds",39,3.8166567542088,0.146859299999239
"r21_ds",40,3.77531051178325,0.176142652666002
"r21_ds",41,3.83692375595088,0.0734748906635046
"r21_ds",42,3.81015969783456,0.0912150478038355
"r21_ds",43,3.72099669088773,0.119937742180211
"r21_ds",44,3.78486740396507,0.232887684726714
"r21_ds",45,3.72338833495071,0.21955299966645
"r21_ds",46,3.72393038122767,0.105423518634397
"r21_ds",47,3.84641481526352,0.161319856597791
"r21_ds",48,3.85554438304953,0.198424017240074
"r21_ds",49,3.79128608867225,0.12882610759798
"r21_ds",50,3.72850451040021,0.134007647709423
"r21_dl",1,6.2303360928438,0.474038388530313
"r21_dl",2,6.24838878198483,0.404924594827481
"r21_dl",3,6.18880664550209,0.425755069249313
"r21_dl",4,6.29326511634531,0.43327667757109
"r21_dl",5,6.177462955896,0.393506674874534
"r21_dl",6,6.14305371320193,0.412461168249817
"r21_dl",7,6.20188888244388,0.487215243110519
"r21_dl",8,6.29039073536486,0.438759082006416
"r21_dl",9,6.32033248377322,0.358369142492226
"r21_dl",10,6.38700422479052,0.54674201679383
"r21_dl",11,6.15584229783117,0.350540554026243
"r21_dl",12,6.31420881969066,0.399133413831648
"r21_dl",13,6.20495150955161,0.480270316163792
"r21_dl",14,6.40284052073852,0.425844509649111
"r21_dl",15,6.35574252671998,0.484039111822184
"r21_dl",16,6.26803559180355,0.422150384421082
"r21_dl",17,6.18899303924431,0.337793949302925
"r21_dl",18,6.26845010244825,0.498856714471329
"r21_dl",19,6.29538623446654,0.493225519979528
"r21_dl",20,6.22452684316587,0.462279168731462
"r21_dl",21,6.27697240786707,0.417295375892585
"r21_dl",22,6.28796870352373,0.451291838335861
"r21_dl",23,6.24950555874477,0.450450054497232
"r21_dl",24,6.29880923090406,0.292852299124132
"r21_dl",25,6.28389279151243,0.44299142052062
"r21_dl",26,6.27662356262261,0.453168121361581
"r21_dl",27,6.32229766190356,0.435516510872122
"r21_dl",28,6.24904754815882,0.449694174098991
"r21_dl",29,6.25878457602024,0.374177916447133
"r21_dl",30,6.34984752133779,0.343137923731575
"r21_dl",31,6.16169156472683,0.373256120374373
"r21_dl",32,6.35763875447214,0.387203177166514
"r21_dl",33,6.27449183537175,0.421544515117639
"r21_dl",34,6.32874643525484,0.481025046016879
"r21_dl",35,6.29367245726946,0.491061305965804
"r21_dl",36,6.19621529773684,0.310148045492618
"r21_dl",37,6.28902349245081,0.554688407761502
"r21_dl",38,6.31281263432752,0.353774459069922
"r21_dl",39,6.32243935629785,0.435251312789971
"r21_dl",40,6.26191366825405,0.411295775534654
"r21_dl",41,6.23847723481358,0.432695145807486
"r21_dl",42,6.31429274864526,0.492575896078976
"r21_dl",43,6.31920497835744,0.381580076163548
"r21_dl",44,6.17795521329479,0.418345271174113
"r21_dl",45,6.28999685707947,0.358359069034393
"r21_dl",46,6.24174327691226,0.447123819781636
"r21_dl",47,6.27289411311454,0.4866793787545
"r21_dl",48,6.29936249722089,0.476409199950556
"r21_dl",49,6.27311996914264,0.349203380768815
"r21_dl",50,6.31140250468021,0.473386932643407
